feature,family,horizon_if_applicable,development_evidence,development_screen_status,eligible_for_ml,reason,mean_pearson_ic,pearson_pct_same_sign,pearson_fdr_reject,pearson_fdr_qvalue,days_scored
V2_T7,V,1,"{""mean_pearson_ic"": -0.000556440605277, ""pearson_fdr_qvalue"": 0.4565583929438805, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.000556440605277,0.5571428571428572,False,0.4565583929438805,70
V2_T8,V,1,"{""mean_pearson_ic"": -0.0005085099800025, ""pearson_fdr_qvalue"": 0.423283072113426, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0005085099800025,0.5,False,0.423283072113426,70
V2_T9,V,1,"{""mean_pearson_ic"": -0.0003809486648109, ""pearson_fdr_qvalue"": 0.6122579825326288, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0003809486648109,0.5571428571428572,False,0.6122579825326288,70
V3_T1,V,1,"{""mean_pearson_ic"": -0.002171521384329, ""pearson_fdr_qvalue"": 0.0820162684153646, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.002171521384329,0.6,False,0.0820162684153646,70
V3_T10,V,1,"{""mean_pearson_ic"": -0.0003704747864005, ""pearson_fdr_qvalue"": 0.7989357023440526, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0003704747864005,0.5142857142857142,False,0.7989357023440526,70
V3_T11,V,1,"{""mean_pearson_ic"": -0.0005910054879072, ""pearson_fdr_qvalue"": 0.6707158336049535, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0005910054879072,0.5285714285714286,False,0.6707158336049535,70
V3_T12,V,1,"{""mean_pearson_ic"": -0.0011633606186569, ""pearson_fdr_qvalue"": 0.3747018840594722, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0011633606186569,0.5285714285714286,False,0.3747018840594722,70
V3_T2,V,1,"{""mean_pearson_ic"": -0.0017224128709836, ""pearson_fdr_qvalue"": 0.1604410836012739, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0017224128709836,0.5714285714285714,False,0.1604410836012739,70
V3_T3,V,1,"{""mean_pearson_ic"": -0.0019185887305716, ""pearson_fdr_qvalue"": 0.1398685557565511, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0019185887305716,0.5428571428571428,False,0.1398685557565511,70
V3_T4,V,1,"{""mean_pearson_ic"": -0.0016694120044477, ""pearson_fdr_qvalue"": 0.2434874125089685, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0016694120044477,0.5428571428571428,False,0.2434874125089685,70
V3_T5,V,1,"{""mean_pearson_ic"": -0.0013077963796147, ""pearson_fdr_qvalue"": 0.3577205662956383, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0013077963796147,0.5571428571428572,False,0.3577205662956383,70
V3_T6,V,1,"{""mean_pearson_ic"": -0.0009365043858831, ""pearson_fdr_qvalue"": 0.5072396088997936, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0009365043858831,0.5571428571428572,False,0.5072396088997936,70
V3_T7,V,1,"{""mean_pearson_ic"": -2.1840093384900796e-05, ""pearson_fdr_qvalue"": 0.9876247680524272, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-2.1840093384900796e-05,0.5142857142857142,False,0.9876247680524272,70
V3_T8,V,1,"{""mean_pearson_ic"": -0.0004603580895318, ""pearson_fdr_qvalue"": 0.7559311772278702, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0004603580895318,0.5714285714285714,False,0.7559311772278702,70
V3_T9,V,1,"{""mean_pearson_ic"": -0.0006066836941563, ""pearson_fdr_qvalue"": 0.6897356423414005, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0006066836941563,0.5571428571428572,False,0.6897356423414005,70
V4_T1,V,1,"{""mean_pearson_ic"": -0.0019849502970326, ""pearson_fdr_qvalue"": 0.1033356357821845, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0019849502970326,0.6,False,0.1033356357821845,70
V4_T10,V,1,"{""mean_pearson_ic"": -9.033360116227166e-05, ""pearson_fdr_qvalue"": 0.9425726227399116, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-9.033360116227166e-05,0.5142857142857142,False,0.9425726227399116,70
V4_T11,V,1,"{""mean_pearson_ic"": -0.0001104908899833, ""pearson_fdr_qvalue"": 0.9282406736426736, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0001104908899833,0.5142857142857142,False,0.9282406736426736,70
V4_T12,V,1,"{""mean_pearson_ic"": -0.000452223420301, ""pearson_fdr_qvalue"": 0.6994919486934114, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.000452223420301,0.5428571428571428,False,0.6994919486934114,70
V4_T2,V,1,"{""mean_pearson_ic"": -0.0013891950855126, ""pearson_fdr_qvalue"": 0.2587851415829425, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0013891950855126,0.5571428571428572,False,0.2587851415829425,70
V4_T3,V,1,"{""mean_pearson_ic"": -0.0008390117452638, ""pearson_fdr_qvalue"": 0.5159520559912746, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0008390117452638,0.5428571428571428,False,0.5159520559912746,70
V4_T4,V,1,"{""mean_pearson_ic"": -0.0004714919288906, ""pearson_fdr_qvalue"": 0.7242011389705741, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0004714919288906,0.5142857142857142,False,0.7242011389705741,70
V4_T5,V,1,"{""mean_pearson_ic"": -0.0002380234270496, ""pearson_fdr_qvalue"": 0.8586444763616479, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0002380234270496,0.5285714285714286,False,0.8586444763616479,70
V4_T6,V,1,"{""mean_pearson_ic"": -7.464282108940738e-05, ""pearson_fdr_qvalue"": 0.9567046711106528, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-7.464282108940738e-05,0.5285714285714286,False,0.9567046711106528,70
V4_T7,V,1,"{""mean_pearson_ic"": 0.0002063716603811, ""pearson_fdr_qvalue"": 0.8754940125394688, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0002063716603811,0.5142857142857142,False,0.8754940125394688,70
V4_T8,V,1,"{""mean_pearson_ic"": -8.79247355535127e-05, ""pearson_fdr_qvalue"": 0.9459948968091038, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-8.79247355535127e-05,0.5285714285714286,False,0.9459948968091038,70
V4_T9,V,1,"{""mean_pearson_ic"": -0.0001514209761528, ""pearson_fdr_qvalue"": 0.9045889794245386, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0001514209761528,0.5285714285714286,False,0.9045889794245386,70
V5,V,1,"{""mean_pearson_ic"": -0.0003263280480352, ""pearson_fdr_qvalue"": 0.8075089087022232, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0003263280480352,0.5285714285714286,False,0.8075089087022232,70
V8_T10_T11,V,1,"{""mean_pearson_ic"": 0.0005976464550129, ""pearson_fdr_qvalue"": 0.4576014166106275, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0005976464550129,0.5714285714285714,False,0.4576014166106275,70
V8_T10_T12,V,1,"{""mean_pearson_ic"": 0.0008417829168468, ""pearson_fdr_qvalue"": 0.4070877054301873, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0008417829168468,0.5571428571428572,False,0.4070877054301873,70
V8_T11_T12,V,1,"{""mean_pearson_ic"": 0.0006990422830951, ""pearson_fdr_qvalue"": 0.4901281658109935, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0006990422830951,0.5571428571428572,False,0.4901281658109935,70
V8_T1_T10,V,1,"{""mean_pearson_ic"": 0.003022744102285, ""pearson_fdr_qvalue"": 0.0863506646880821, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.003022744102285,0.5428571428571428,False,0.0863506646880821,70
V8_T1_T11,V,1,"{""mean_pearson_ic"": 0.0030121758057159, ""pearson_fdr_qvalue"": 0.0898142129492535, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0030121758057159,0.5428571428571428,False,0.0898142129492535,70
V8_T1_T12,V,1,"{""mean_pearson_ic"": 0.0028585368375025, ""pearson_fdr_qvalue"": 0.1134077029639543, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0028585368375025,0.5285714285714286,False,0.1134077029639543,70
V8_T1_T2,V,1,"{""mean_pearson_ic"": 0.0001938513693684, ""pearson_fdr_qvalue"": 0.8488471757053109, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0001938513693684,0.5,False,0.8488471757053109,70
V8_T1_T3,V,1,"{""mean_pearson_ic"": 0.0010885469273577, ""pearson_fdr_qvalue"": 0.2858515162671342, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0010885469273577,0.6142857142857143,False,0.2858515162671342,70
V8_T1_T4,V,1,"{""mean_pearson_ic"": 0.0013480301619557, ""pearson_fdr_qvalue"": 0.2496057974996821, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0013480301619557,0.5428571428571428,False,0.2496057974996821,70
V8_T1_T5,V,1,"{""mean_pearson_ic"": 0.0017729490819091, ""pearson_fdr_qvalue"": 0.14449211939986, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0017729490819091,0.5857142857142857,False,0.14449211939986,70
V8_T1_T6,V,1,"{""mean_pearson_ic"": 0.0020593542802758, ""pearson_fdr_qvalue"": 0.1100315917240499, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0020593542802758,0.5571428571428572,False,0.1100315917240499,70
V8_T1_T7,V,1,"{""mean_pearson_ic"": 0.002670326367863, ""pearson_fdr_qvalue"": 0.0677330807960304, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.002670326367863,0.5857142857142857,False,0.0677330807960304,70
V8_T1_T8,V,1,"{""mean_pearson_ic"": 0.0028577335721979, ""pearson_fdr_qvalue"": 0.0780633721794168, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0028577335721979,0.5571428571428572,False,0.0780633721794168,70
V8_T1_T9,V,1,"{""mean_pearson_ic"": 0.0029179917041236, ""pearson_fdr_qvalue"": 0.0858498870789103, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0029179917041236,0.5285714285714286,False,0.0858498870789103,70
V8_T2_T10,V,1,"{""mean_pearson_ic"": 0.0031235503796307, ""pearson_fdr_qvalue"": 0.0701468185929711, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0031235503796307,0.6142857142857143,False,0.0701468185929711,70
V8_T2_T11,V,1,"{""mean_pearson_ic"": 0.0031274181382253, ""pearson_fdr_qvalue"": 0.0716769050099097, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0031274181382253,0.6142857142857143,False,0.0716769050099097,70
V8_T2_T12,V,1,"{""mean_pearson_ic"": 0.0030416302682631, ""pearson_fdr_qvalue"": 0.0855755681438247, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0030416302682631,0.6,False,0.0855755681438247,70
V8_T2_T3,V,1,"{""mean_pearson_ic"": 0.0011282989316945, ""pearson_fdr_qvalue"": 0.1958326924426895, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0011282989316945,0.6,False,0.1958326924426895,70
V8_T2_T4,V,1,"{""mean_pearson_ic"": 0.0011169713220452, ""pearson_fdr_qvalue"": 0.2779406800578539, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0011169713220452,0.5571428571428572,False,0.2779406800578539,70
V8_T2_T5,V,1,"{""mean_pearson_ic"": 0.0015052421378631, ""pearson_fdr_qvalue"": 0.1598769675187674, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0015052421378631,0.5571428571428572,False,0.1598769675187674,70
V8_T2_T6,V,1,"{""mean_pearson_ic"": 0.0017202406436251, ""pearson_fdr_qvalue"": 0.130924035869791, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0017202406436251,0.6142857142857143,False,0.130924035869791,70
V8_T2_T7,V,1,"{""mean_pearson_ic"": 0.0024615035997219, ""pearson_fdr_qvalue"": 0.073983336895997, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0024615035997219,0.5857142857142857,False,0.073983336895997,70
V8_T2_T8,V,1,"{""mean_pearson_ic"": 0.002871705067898, ""pearson_fdr_qvalue"": 0.0659915575047302, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.002871705067898,0.5857142857142857,False,0.0659915575047302,70
V8_T2_T9,V,1,"{""mean_pearson_ic"": 0.0029877735390859, ""pearson_fdr_qvalue"": 0.0697343044441358, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0029877735390859,0.6,False,0.0697343044441358,70
V8_T3_T10,V,1,"{""mean_pearson_ic"": 0.0026148258749576, ""pearson_fdr_qvalue"": 0.0937275102183808, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0026148258749576,0.5714285714285714,False,0.0937275102183808,70
V8_T3_T11,V,1,"{""mean_pearson_ic"": 0.0026157935117107, ""pearson_fdr_qvalue"": 0.0946211472494165, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0026157935117107,0.5714285714285714,False,0.0946211472494165,70
V8_T3_T12,V,1,"{""mean_pearson_ic"": 0.0025532253113394, ""pearson_fdr_qvalue"": 0.1076003009346504, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0025532253113394,0.5857142857142857,False,0.1076003009346504,70
V8_T3_T4,V,1,"{""mean_pearson_ic"": 0.000342492875328, ""pearson_fdr_qvalue"": 0.734956444302621, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.000342492875328,0.5,False,0.734956444302621,70
V8_T3_T5,V,1,"{""mean_pearson_ic"": 0.0008359564940984, ""pearson_fdr_qvalue"": 0.3993220784072577, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0008359564940984,0.5428571428571428,False,0.3993220784072577,70
V8_T3_T6,V,1,"{""mean_pearson_ic"": 0.0009484935603503, ""pearson_fdr_qvalue"": 0.3498243279196584, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0009484935603503,0.5142857142857142,False,0.3498243279196584,70
V8_T3_T7,V,1,"{""mean_pearson_ic"": 0.0018173011633316, ""pearson_fdr_qvalue"": 0.1402321620498149, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0018173011633316,0.5428571428571428,False,0.1402321620498149,70
V8_T3_T8,V,1,"{""mean_pearson_ic"": 0.0023862963085422, ""pearson_fdr_qvalue"": 0.0886238069790435, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0023862963085422,0.6142857142857143,False,0.0886238069790435,70
V8_T3_T9,V,1,"{""mean_pearson_ic"": 0.002525521092935, ""pearson_fdr_qvalue"": 0.0886053890837904, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.002525521092935,0.6285714285714286,False,0.0886053890837904,70
V8_T4_T10,V,1,"{""mean_pearson_ic"": 0.0022578116291593, ""pearson_fdr_qvalue"": 0.119223351230676, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0022578116291593,0.6428571428571429,False,0.119223351230676,70
